date,trust,dept,beds,patients,source_file,nurses_min_needed
2025-02-01,Isle of Wight NHS Trust,G&A Paediatric,11,6,Beds Sitrep Data Feb 2025.csv,2
2025-03-01,Isle of Wight NHS Trust,G&A Paediatric,10,7,Beds Situation Report March 2025.csv,2
2024-10-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,12,9,October 2024 Beds Sitrep Data.csv,5
2024-11-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,12,9,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,487,472,October 2024 Beds Sitrep Data.csv,95
2024-11-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,481,465,Beds Sitrep Data Nov 2024.csv,93
2024-10-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,28,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,28,0,Beds Sitrep Data Nov 2024.csv,0
2024-12-01,James Paget University Hospitals NHS Foundation Trust,Critical Care Adult,12,9,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,James Paget University Hospitals NHS Foundation Trust,Critical Care Adult,12,10,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,James Paget University Hospitals NHS Foundation Trust,Critical Care Adult,12,9,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,James Paget University Hospitals NHS Foundation Trust,Critical Care Adult,12,9,Beds Situation Report March 2025.csv,5
2024-12-01,James Paget University Hospitals NHS Foundation Trust,G&A Adult,444,425,Dec 2024 Beds Sitrep Data.csv,85
2025-01-01,James Paget University Hospitals NHS Foundation Trust,G&A Adult,461,452,Beds Sitrep Data Jan 2025.csv,91
2025-02-01,James Paget University Hospitals NHS Foundation Trust,G&A Adult,460,451,Beds Sitrep Data Feb 2025.csv,91
2025-03-01,James Paget University Hospitals NHS Foundation Trust,G&A Adult,458,443,Beds Situation Report March 2025.csv,89
2024-12-01,James Paget University Hospitals NHS Foundation Trust,G&A Paediatric,28,19,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,James Paget University Hospitals NHS Foundation Trust,G&A Paediatric,28,17,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,James Paget University Hospitals NHS Foundation Trust,G&A Paediatric,28,18,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,James Paget University Hospitals NHS Foundation Trust,G&A Paediatric,28,17,Beds Situation Report March 2025.csv,5
2024-10-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,10,9,October 2024 Beds Sitrep Data.csv,5
2024-11-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,10,9,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,G&A Adult,532,525,October 2024 Beds Sitrep Data.csv,105
2024-11-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,G&A Adult,542,537,Beds Sitrep Data Nov 2024.csv,108
2024-10-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,22,19,October 2024 Beds Sitrep Data.csv,5
2024-11-01,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,22,21,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,127,121,October 2024 Beds Sitrep Data.csv,61
2024-11-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,129,122,Beds Sitrep Data Nov 2024.csv,61
2024-10-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,G&A Adult,1267,1226,October 2024 Beds Sitrep Data.csv,246
2024-11-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,G&A Adult,1296,1260,Beds Sitrep Data Nov 2024.csv,252
2024-10-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,72,59,October 2024 Beds Sitrep Data.csv,15
2024-11-01,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,71,63,Beds Sitrep Data Nov 2024.csv,16
2024-10-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,10,October 2024 Beds Sitrep Data.csv,5
2024-11-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,10,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,G&A Adult,386,354,October 2024 Beds Sitrep Data.csv,71
2024-11-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,G&A Adult,386,350,Beds Sitrep Data Nov 2024.csv,70
2024-10-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,24,17,October 2024 Beds Sitrep Data.csv,5
2024-11-01,KINGSTON HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,24,20,Beds Sitrep Data Nov 2024.csv,5
2024-12-01,Kettering General Hospital NHS Foundation Trust,Critical Care Adult,10,8,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Kettering General Hospital NHS Foundation Trust,Critical Care Adult,10,9,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,Kettering General Hospital NHS Foundation Trust,Critical Care Adult,10,9,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Kettering General Hospital NHS Foundation Trust,Critical Care Adult,10,10,Beds Situation Report March 2025.csv,5
2024-12-01,Kettering General Hospital NHS Foundation Trust,G&A Adult,570,560,Dec 2024 Beds Sitrep Data.csv,112
2025-01-01,Kettering General Hospital NHS Foundation Trust,G&A Adult,574,564,Beds Sitrep Data Jan 2025.csv,113
2025-02-01,Kettering General Hospital NHS Foundation Trust,G&A Adult,576,570,Beds Sitrep Data Feb 2025.csv,114
2025-03-01,Kettering General Hospital NHS Foundation Trust,G&A Adult,565,560,Beds Situation Report March 2025.csv,112
2024-12-01,Kettering General Hospital NHS Foundation Trust,G&A Paediatric,22,20,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Kettering General Hospital NHS Foundation Trust,G&A Paediatric,22,18,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,Kettering General Hospital NHS Foundation Trust,G&A Paediatric,22,19,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Kettering General Hospital NHS Foundation Trust,G&A Paediatric,22,18,Beds Situation Report March 2025.csv,5
2024-12-01,King's College Hospital NHS Foundation Trust,Critical Care Adult,127,122,Dec 2024 Beds Sitrep Data.csv,61
2025-01-01,King's College Hospital NHS Foundation Trust,Critical Care Adult,127,122,Beds Sitrep Data Jan 2025.csv,61
2025-02-01,King's College Hospital NHS Foundation Trust,Critical Care Adult,119,112,Beds Sitrep Data Feb 2025.csv,56
2025-03-01,King's College Hospital NHS Foundation Trust,Critical Care Adult,119,114,Beds Situation Report March 2025.csv,57
2024-12-01,King's College Hospital NHS Foundation Trust,G&A Adult,1296,1260,Dec 2024 Beds Sitrep Data.csv,252
2025-01-01,King's College Hospital NHS Foundation Trust,G&A Adult,1306,1285,Beds Sitrep Data Jan 2025.csv,257
2025-02-01,King's College Hospital NHS Foundation Trust,G&A Adult,1301,1280,Beds Sitrep Data Feb 2025.csv,256
2025-03-01,King's College Hospital NHS Foundation Trust,G&A Adult,1299,1277,Beds Situation Report March 2025.csv,256
2024-12-01,King's College Hospital NHS Foundation Trust,G&A Paediatric,72,59,Dec 2024 Beds Sitrep Data.csv,15
2025-01-01,King's College Hospital NHS Foundation Trust,G&A Paediatric,72,58,Beds Sitrep Data Jan 2025.csv,15
2025-02-01,King's College Hospital NHS Foundation Trust,G&A Paediatric,72,64,Beds Sitrep Data Feb 2025.csv,16
2025-03-01,King's College Hospital NHS Foundation Trust,G&A Paediatric,72,64,Beds Situation Report March 2025.csv,16
2024-12-01,Kingston Hospital NHS Foundation Trust,Critical Care Adult,15,11,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Kingston Hospital NHS Foundation Trust,Critical Care Adult,15,13,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,Kingston Hospital NHS Foundation Trust,Critical Care Adult,15,12,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Kingston Hospital NHS Foundation Trust,Critical Care Adult,15,11,Beds Situation Report March 2025.csv,6
2024-12-01,Kingston Hospital NHS Foundation Trust,G&A Adult,386,352,Dec 2024 Beds Sitrep Data.csv,71
2025-01-01,Kingston Hospital NHS Foundation Trust,G&A Adult,386,363,Beds Sitrep Data Jan 2025.csv,73
2025-02-01,Kingston Hospital NHS Foundation Trust,G&A Adult,386,363,Beds Sitrep Data Feb 2025.csv,73
2025-03-01,Kingston Hospital NHS Foundation Trust,G&A Adult,390,362,Beds Situation Report March 2025.csv,73
2024-12-01,Kingston Hospital NHS Foundation Trust,G&A Paediatric,24,17,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Kingston Hospital NHS Foundation Trust,G&A Paediatric,24,16,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Kingston Hospital NHS Foundation Trust,G&A Paediatric,24,15,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Kingston Hospital NHS Foundation Trust,G&A Paediatric,24,16,Beds Situation Report March 2025.csv,4
2024-10-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,34,29,October 2024 Beds Sitrep Data.csv,15
2024-11-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,34,29,Beds Sitrep Data Nov 2024.csv,15
2024-10-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,831,798,October 2024 Beds Sitrep Data.csv,160
2024-11-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,830,788,Beds Sitrep Data Nov 2024.csv,158
2024-10-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,30,24,October 2024 Beds Sitrep Data.csv,6
2024-11-01,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,30,25,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,LEEDS TEACHING HOSPITALS NHS TRUST,Critical Care Adult,65,62,October 2024 Beds Sitrep Data.csv,31
2024-11-01,LEEDS TEACHING HOSPITALS NHS TRUST,Critical Care Adult,63,60,Beds Sitrep Data Nov 2024.csv,30
2024-10-01,LEEDS TEACHING HOSPITALS NHS TRUST,G&A Adult,1620,1582,October 2024 Beds Sitrep Data.csv,317
2024-11-01,LEEDS TEACHING HOSPITALS NHS TRUST,G&A Adult,1618,1582,Beds Sitrep Data Nov 2024.csv,317
2024-10-01,LEEDS TEACHING HOSPITALS NHS TRUST,G&A Paediatric,131,114,October 2024 Beds Sitrep Data.csv,29
2024-11-01,LEEDS TEACHING HOSPITALS NHS TRUST,G&A Paediatric,136,125,Beds Sitrep Data Nov 2024.csv,32
2024-10-01,LEWISHAM AND GREENWICH NHS TRUST,Critical Care Adult,36,29,October 2024 Beds Sitrep Data.csv,15
2024-11-01,LEWISHAM AND GREENWICH NHS TRUST,Critical Care Adult,36,28,Beds Sitrep Data Nov 2024.csv,14
2024-10-01,LEWISHAM AND GREENWICH NHS TRUST,G&A Adult,948,938,October 2024 Beds Sitrep Data.csv,188
2024-11-01,LEWISHAM AND GREENWICH NHS TRUST,G&A Adult,952,939,Beds Sitrep Data Nov 2024.csv,188
2024-10-01,LEWISHAM AND GREENWICH NHS TRUST,G&A Paediatric,39,36,October 2024 Beds Sitrep Data.csv,9
2024-11-01,LEWISHAM AND GREENWICH NHS TRUST,G&A Paediatric,39,37,Beds Sitrep Data Nov 2024.csv,10
2024-10-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,30,23,October 2024 Beds Sitrep Data.csv,12
2024-11-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,30,22,Beds Sitrep Data Nov 2024.csv,11
2024-10-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,G&A Adult,156,138,October 2024 Beds Sitrep Data.csv,28
2024-11-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,G&A Adult,156,133,Beds Sitrep Data Nov 2024.csv,27
2024-10-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,61,46,October 2024 Beds Sitrep Data.csv,23
2024-11-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,61,50,Beds Sitrep Data Nov 2024.csv,25
2024-10-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,1592,1518,October 2024 Beds Sitrep Data.csv,304
2024-11-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,1596,1532,Beds Sitrep Data Nov 2024.csv,307
2024-10-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Critical Care Adult,2,1,October 2024 Beds Sitrep Data.csv,1
2024-11-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Critical Care Adult,2,1,Beds Sitrep Data Nov 2024.csv,1
2024-10-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,G&A Adult,24,15,October 2024 Beds Sitrep Data.csv,3
2024-11-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,G&A Adult,24,16,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Critical Care Adult,56,48,October 2024 Beds Sitrep Data.csv,24
2024-11-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Critical Care Adult,56,47,Beds Sitrep Data Nov 2024.csv,24
2024-10-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,G&A Adult,1046,1007,October 2024 Beds Sitrep Data.csv,202
2024-11-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,G&A Adult,1052,993,Beds Sitrep Data Nov 2024.csv,199
2024-10-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,G&A Paediatric,20,18,October 2024 Beds Sitrep Data.csv,5
2024-11-01,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,G&A Paediatric,20,19,Beds Sitrep Data Nov 2024.csv,5
2024-12-01,Lancashire Teaching Hospitals NHS Foundation Trust,Critical Care Adult,34,29,Dec 2024 Beds Sitrep Data.csv,15
2025-01-01,Lancashire Teaching Hospitals NHS Foundation Trust,Critical Care Adult,34,30,Beds Sitrep Data Jan 2025.csv,15
2025-02-01,Lancashire Teaching Hospitals NHS Foundation Trust,Critical Care Adult,34,28,Beds Sitrep Data Feb 2025.csv,14
2025-03-01,Lancashire Teaching Hospitals NHS Foundation Trust,Critical Care Adult,34,28,Beds Situation Report March 2025.csv,14
2024-12-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Adult,827,778,Dec 2024 Beds Sitrep Data.csv,156
2025-01-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Adult,828,808,Beds Sitrep Data Jan 2025.csv,162
2025-02-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Adult,816,800,Beds Sitrep Data Feb 2025.csv,160
2025-03-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Adult,799,772,Beds Situation Report March 2025.csv,155
2024-12-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Paediatric,30,21,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Paediatric,30,22,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Paediatric,30,22,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Lancashire Teaching Hospitals NHS Foundation Trust,G&A Paediatric,30,22,Beds Situation Report March 2025.csv,6
2024-12-01,Leeds Teaching Hospitals NHS Trust,Critical Care Adult,75,73,Dec 2024 Beds Sitrep Data.csv,37
2025-01-01,Leeds Teaching Hospitals NHS Trust,Critical Care Adult,64,63,Beds Sitrep Data Jan 2025.csv,32
2025-02-01,Leeds Teaching Hospitals NHS Trust,Critical Care Adult,64,62,Beds Sitrep Data Feb 2025.csv,31
2025-03-01,Leeds Teaching Hospitals NHS Trust,Critical Care Adult,60,58,Beds Situation Report March 2025.csv,29
2024-12-01,Leeds Teaching Hospitals NHS Trust,G&A Adult,1625,1555,Dec 2024 Beds Sitrep Data.csv,311
2025-01-01,Leeds Teaching Hospitals NHS Trust,G&A Adult,1671,1634,Beds Sitrep Data Jan 2025.csv,327
2025-02-01,Leeds Teaching Hospitals NHS Trust,G&A Adult,1667,1622,Beds Sitrep Data Feb 2025.csv,325
2025-03-01,Leeds Teaching Hospitals NHS Trust,G&A Adult,1658,1607,Beds Situation Report March 2025.csv,322
2024-12-01,Leeds Teaching Hospitals NHS Trust,G&A Paediatric,138,120,Dec 2024 Beds Sitrep Data.csv,30
2025-01-01,Leeds Teaching Hospitals NHS Trust,G&A Paediatric,140,127,Beds Sitrep Data Jan 2025.csv,32
2025-02-01,Leeds Teaching Hospitals NHS Trust,G&A Paediatric,143,134,Beds Sitrep Data Feb 2025.csv,34
2025-03-01,Leeds Teaching Hospitals NHS Trust,G&A Paediatric,141,129,Beds Situation Report March 2025.csv,33
2024-12-01,Lewisham and Greenwich NHS Trust,Critical Care Adult,36,28,Dec 2024 Beds Sitrep Data.csv,14
2025-01-01,Lewisham and Greenwich NHS Trust,Critical Care Adult,36,29,Beds Sitrep Data Jan 2025.csv,15
2025-02-01,Lewisham and Greenwich NHS Trust,Critical Care Adult,36,27,Beds Sitrep Data Feb 2025.csv,14
2025-03-01,Lewisham and Greenwich NHS Trust,Critical Care Adult,36,29,Beds Situation Report March 2025.csv,15
2024-12-01,Lewisham and Greenwich NHS Trust,G&A Adult,947,927,Dec 2024 Beds Sitrep Data.csv,186
2025-01-01,Lewisham and Greenwich NHS Trust,G&A Adult,965,953,Beds Sitrep Data Jan 2025.csv,191
2025-02-01,Lewisham and Greenwich NHS Trust,G&A Adult,969,958,Beds Sitrep Data Feb 2025.csv,192
2025-03-01,Lewisham and Greenwich NHS Trust,G&A Adult,971,959,Beds Situation Report March 2025.csv,192
2024-12-01,Lewisham and Greenwich NHS Trust,G&A Paediatric,39,36,Dec 2024 Beds Sitrep Data.csv,9
2025-01-01,Lewisham and Greenwich NHS Trust,G&A Paediatric,39,33,Beds Sitrep Data Jan 2025.csv,9
2025-02-01,Lewisham and Greenwich NHS Trust,G&A Paediatric,38,35,Beds Sitrep Data Feb 2025.csv,9
2025-03-01,Lewisham and Greenwich NHS Trust,G&A Paediatric,38,34,Beds Situation Report March 2025.csv,9
2024-12-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,Critical Care Adult,30,18,Dec 2024 Beds Sitrep Data.csv,9
2025-01-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,Critical Care Adult,30,21,Beds Sitrep Data Jan 2025.csv,11
2025-02-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,Critical Care Adult,30,26,Beds Sitrep Data Feb 2025.csv,13
2025-03-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,Critical Care Adult,30,20,Beds Situation Report March 2025.csv,10
2024-12-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Adult,156,124,Dec 2024 Beds Sitrep Data.csv,25
2025-01-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Adult,156,119,Beds Sitrep Data Jan 2025.csv,24
2025-02-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Adult,156,131,Beds Sitrep Data Feb 2025.csv,27
2025-03-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Adult,156,131,Beds Situation Report March 2025.csv,27
2024-12-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Paediatric,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Liverpool Heart and Chest Hospital NHS Foundation Trust,G&A Paediatric,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,Liverpool University Hospitals NHS Foundation Trust,Critical Care Adult,60,49,Dec 2024 Beds Sitrep Data.csv,25
2025-01-01,Liverpool University Hospitals NHS Foundation Trust,Critical Care Adult,60,49,Beds Sitrep Data Jan 2025.csv,25
2025-02-01,Liverpool University Hospitals NHS Foundation Trust,Critical Care Adult,61,48,Beds Sitrep Data Feb 2025.csv,24
2025-03-01,Liverpool University Hospitals NHS Foundation Trust,Critical Care Adult,61,49,Beds Situation Report March 2025.csv,25
2024-12-01,Liverpool University Hospitals NHS Foundation Trust,G&A Adult,1598,1542,Dec 2024 Beds Sitrep Data.csv,309
2025-01-01,Liverpool University Hospitals NHS Foundation Trust,G&A Adult,1622,1575,Beds Sitrep Data Jan 2025.csv,315
2025-02-01,Liverpool University Hospitals NHS Foundation Trust,G&A Adult,1621,1583,Beds Sitrep Data Feb 2025.csv,317
2025-03-01,Liverpool University Hospitals NHS Foundation Trust,G&A Adult,1609,1539,Beds Situation Report March 2025.csv,308
2024-12-01,Liverpool University Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Liverpool University Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Liverpool University Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Liverpool University Hospitals NHS Foundation Trust,G&A Paediatric,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,Liverpool Women's NHS Foundation Trust,Critical Care Adult,2,1,Dec 2024 Beds Sitrep Data.csv,1
2025-01-01,Liverpool Women's NHS Foundation Trust,Critical Care Adult,2,1,Beds Sitrep Data Jan 2025.csv,1
2025-02-01,Liverpool Women's NHS Foundation Trust,Critical Care Adult,2,1,Beds Sitrep Data Feb 2025.csv,1
2025-03-01,Liverpool Women's NHS Foundation Trust,Critical Care Adult,2,1,Beds Situation Report March 2025.csv,1
2024-12-01,Liverpool Women's NHS Foundation Trust,G&A Adult,24,14,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,Liverpool Women's NHS Foundation Trust,G&A Adult,24,13,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,Liverpool Women's NHS Foundation Trust,G&A Adult,24,15,Beds Sitrep Data Feb 2025.csv,3
2025-03-01,Liverpool Women's NHS Foundation Trust,G&A Adult,24,14,Beds Situation Report March 2025.csv,3
2024-12-01,Liverpool Women's NHS Foundation Trust,G&A Paediatric,0,0,Dec 2024 Beds Sitrep Data.csv,0
2025-01-01,Liverpool Women's NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Jan 2025.csv,0
2025-02-01,Liverpool Women's NHS Foundation Trust,G&A Paediatric,0,0,Beds Sitrep Data Feb 2025.csv,0
2025-03-01,Liverpool Women's NHS Foundation Trust,G&A Paediatric,0,0,Beds Situation Report March 2025.csv,0
2024-12-01,London North West University Healthcare NHS Trust,Critical Care Adult,56,48,Dec 2024 Beds Sitrep Data.csv,24
